annotation_id,record_id,brand_target,raw_text,processed_text,label_BATTERY_CHARGING_polarity,label_SOFTWARE_TECHNOLOGY_polarity,label_PERFORMANCE_DRIVING_polarity,label_DESIGN_INTERIOR_polarity,label_SERVICE_AFTERSALES_polarity,label_PRICE_VALUE_polarity
ANN_00297,6043b5217bf1eaee28efdc08544bae52cc2b505d5f5181b7be766b985cb9fdd1,Mixed,Hai bạn này. Màn hình hiển thị byd nó chạy 480 ông vf6 chạy 390 mà nói sêm sêm nhau. Kkk . Công bằng mà nói pin blade của byd thì những ai yêu công nghệ cũng đều mơ ước được sở hữu họ công bố nếu 1 tuần sạc 2 lần đi 30 năm pin vẫn còn 80% hiệu suất thực sự là mơ ước,hai màn_hình hiển_thị byd nó chạy 480 ông VinFast_VF6 chạy 390 nói sêm sêm kkk công_bằng nói pin_blade byd những_ai yêu công_nghệ đều mơ_ước sở_hữu họ công_bố n_u tuần sạc 30 năm pin 80 hiệu_suất thực_sự mơ_ước,,,,,,
ANN_00298,1076cd9a98a7b62cea6c52a0fcae05de80121a2f47400355cff697c545d7dc9e,Mixed,Chỉ nói về pin thì CATL ăn đứt BYD. Trước có vài mẫu Tesla chọn pin của BYD nhưng sau chuyển hết sang CATL thì đủ hiểu pin BYD không bằng CATL rồi.,nói pin catl ăn đứt_byd vài mẫu tesla chọn pin byd nhưng chuyển sang catl đủ hiểu pin byd không bằng catl,,,,,,
ANN_00299,fec937086b906b9dd92056aca752c5de3743084c2acd3cfe68c251d60790969d,Mixed,"Giá niêm yết của VF3: 322 triệu đồng đã bao gồm pin.

Giá bán lẻ khuyến nghị mới của Kia Morning AT: 371 triệu đồng.

Cần so sánh giá của xe điện với pin.

Kia Morning là xe hạng A với nhiều tùy chọn. VF3 là xe nhỏ, chỉ có nội thất cơ bản.

Kia Morning được chế tạo tốt hơn nhiều, đáng tin cậy hơn nhiều so với xe buggy VF3.

Người dân bình thường ở Việt Nam sẽ mua Kia Morning với giá cao hơn 49 triệu so với VF3, nếu họ là người dân bình thường chứ không phải Vinfans. Chỉ cần thêm 49 triệu đồng, bạn sẽ có một chiếc xe lớn hơn, trang bị tốt hơn, đáng tin cậy hơn.

Cho đến nay, hầu hết những người mua VF3 mà tôi biết hoặc đã đọc trên các diễn đàn trực tuyến đều là những Vinfan chính hiệu: họ đã sở hữu các xe Vinfast EV và Vinfast ICE khác, họ giàu có và đã có nhiều xe khác nữa và họ mua VF3 chỉ để vợ đi lại.

Vinfast đang quảng cáo VF3 là mẫu xe dành cho những người bình thường. Không phải vậy.

Cho đến nay chỉ có những người hâm mộ Vinfans giàu có mới mua VF3 như một món đồ chơi có thể sử dụng được.

Ở Việt Nam, nếu ai đó muốn một chiếc xe đô thị nhỏ, Kia Morning là lựa chọn tốt hơn nhiều so với VF3 về giá cả/giá trị. Nếu ai đó thực sự muốn một chiếc xe điện đô thị nhỏ, Wuling thậm chí còn có giá trị tốt hơn, rẻ hơn 30% khi bao gồm cả pin.

Đây là dự đoán của tôi: với nhiều người biết đến xe buggy VF3 và nhận ra rằng Kia Morning có giá trị tốt hơn, sau sự cường điệu ban đầu và sự gieo mầm của Vinfast và Vinfans, doanh số bán thực tế của VF3 chỉ ở mức khoảng 40K từ bây giờ đến cuối năm sau. Không biết Vinfast có bao giờ công bố số liệu phân tích cho từng mẫu xe hay không.

Một số người đặt trước VF3 đã thất vọng vì việc giao hàng chậm trễ cho đến tận bây giờ (thực ra không phải là chậm trễ, chúng tôi ở sub này biết Vinfast bán trước khi xe hoàn thiện, chỉ để thổi phồng với báo chí về việc đặt trước). Và giờ họ đã biết VF3 lỗi như thế nào. Nhiều người đang bày tỏ sự hối tiếc.

Thời gian sẽ trả lời liệu tôi có đúng hay không.",giá niêm y_t VinFast_VF3 322 triệu đồng bao_gồm pin_giá bán_lẻ khuy n_nghị mới morning at 371 triệu đồng cần so_sánh giá xe_điện pin morning hạng tùy chọn VinFast_VF3 nhỏ nội_thất cơ_bản morning ch tạo tốt đáng tin_cậy so buggy VinFast_VF3 người_dân bình_thường việt_nam mua morning giá cao 49 triệu so VinFast_VF3 n_u họ người_dân bình_thường chứ không phải vinfans cần 49 triệu đồng chi lớn trang_bị tốt đáng tin_cậy nay hầu_h mua VinFast_VF3 tôi bi_t đọc diễn_đàn trực đều vinfan chính_hiệu họ sở_hữu VinFast_ev và VinFast_ice khác họ giàu_có và khác và họ mua VinFast_VF3 vợ đi_lại VinFast quảng_cáo VinFast_VF3 mẫu dành bình_thường không phải nay hâm_mộ vinfans giàu_có mới mua VinFast_VF3 món đồ_chơi có_thể s_dụng việt_nam n_u muốn chi đô_thị nhỏ morning lựa_chọn tốt so VinFast_VF3 giá_cả giá_trị n_u thực_sự muốn chi xe_điện đô_thị nhỏ_Wuling thậm_chí giá_trị tốt rẻ 30 bao_gồm pin đây dự_đoán tôi bi_t buggy VinFast_VF3 và nhận morning giá_trị tốt sự cường_điệu ban_đầu và sự gieo mầm VinFast và vinfans_doanh_số bán thực_t VinFast_VF3 mức khoảng 40 bây_giờ cuối năm không bi_t VinFast bao_giờ công_bố số_liệu phân_tích từng mẫu không một_số đặt VinFast_VF3 thất_vọng việc giao hàng chậm_trễ tận bây_giờ thực_ra không phải chậm_trễ chúng_tôi sub bi_t VinFast bán hoàn_thiện thổi_phồng báo_chí việc đặt và giờ họ bi_t VinFast_VF3 lỗi th bày_tỏ sự hối_hối_ti thời_gian trả_lời liệu tôi đúng không,,,,,,
ANN_00300,3551d5eeb92a8e57c0cff656d47d9106e2497d7bb4510592a164dcb67248803e,Mixed,Yêu nước thì vẫn yêu nhưng thiết yếu đi lại thì khách quan mà nói byd nó là nhất nhì thế giớ về xe điện. Pin của byd tesla phải nhập về lắp nhé,yêu nước yêu nhưng thi_t y_u đi_lại khách_quan nói byd nó nhì th giớ xe_điện pin byd tesla phải nhập lắp,,,,,,
ANN_00301,16739857ce7090407f26df6eb2678905bd6b9d1c91ee00c54010a15833ec6c1a,Mixed,"làm thế đéo nào so vs xe xăng đc, đi dc tí phải sạc, chưa kể phải thuê pin, mệt mõi vc :))). Điện nhìu thì càng dễ hỏng hóc, :)))",làm th đéo so vs xăng tí phải sạc chưa kể phải thuê pin mệt_mõi vc điện_nhìu càng dễ hỏng hóc,,,,,,
ANN_00302,07cc153e4273b1aec03c233cf9542280c54b7440cddd9002d00b17e252db21bb,Mixed,"- 1 bên thì nịnh mắt; nhưng treo dầm xoắn; k có điều hòa hàng 2. rộng hơn chút. k có hệ thống trạm sạc. Có 1 cái xấu là các hãng tàu trước đây không gắn bó lâu ở Việt Nam.
- 1 bên thì khung gầm chắc chắn; treo đa điểm. điều hòa đầy đủ. gia công chưa tốt lắm. hệ thống trạm sạc rộng khắp. Hậu mãi; bảo hành ok hơn
Tùy gu của mỗi người mà chọn thôi.",bên nịnh_mắt nhưng treo dầm xoắn không có_điều hòa hàng rộng chút không hệ_thống trạm_sạc xấu hãng tàu trước_đây không gắn_bó lâu việt_nam bên khung gầm chắc_chắn treo đa_điểm điều hòa đầy_đủ gia_công chưa tốt hệ_thống trạm_sạc rộng khắp dịch_vụ_sau_bán bảo_hành đồng_ tùy_gu mỗi chọn thôi,,,,,,
ANN_00303,658795a30daf73710ce41c699d9863ef093b3b92417560f429c2cd786c1c668f,Mixed,"như con BYD mà chạy cá nhân quanh quanh thành phố. Tối cắm điện nhà thì chi phí nó có đắt hơn mấy con vinfast cắm sạc trụ công cộng k mn
với con đó về có phải đắp thêm vài chục vào như mấy con vin không nhỉ? hay chỉ dán film là chạy",byd chạy cá_nhân quanh quanh thành_phố tối cắm điện nhà chi_phí nó đắt mấy VinFast cắm sạc trụ công_cộng không mn phải đắp vài chục mấy vin không nhỉ dán film chạy,,,,,,
ANN_00304,372f2133a669e18008ffd9d8af6a8a3830dd44358c0d61bf53b92a2eca8d9960,Mixed,"Đợi sạc lâu lắm. 
Giả sử mỗi người sạc 30’. Đợi 10 người => mất 3 tiếng r.",đợi sạc lâu giả mỗi sạc 30 đợi 10 mất ti ng_r,,,,,,
ANN_00305,3c15b8dc5a0ff160a520021e515ebf4062f93b6c77207f3351b8fcc095fa0302,Mixed,Bây giờ chưa nhiều người mua thì sạc rẻ thôi đợi vài năm nữa đĩne điện hết xem cong rẻ t không tin,bây_giờ chưa mua sạc rẻ thôi đợi vài năm đĩne điện xem cong rẻ_t không tin,,,,,,
ANN_00306,05d1a893b44670b4566f5cdaca4af5550284bcc4eb806bfd44d699cccae90097,Mixed,"Vấn đề quan trọng nhất là : pin xe byd có video kiểm chứng rõ ràng về an toàn, còn pin CATL của anh vượn toàn kiểm chứng bằng mồm và niềm tin của ae xanh sm",vấn_đề quan_trọng pin byd video kiểm_chứng rõ_ràng an_toàn pin_catl anh vượn kiểm_chứng bằng mồm và niềm tin ae xanh sm,,,,,,
ANN_00307,3ab278e56de6ca67e1d08c962c0ec47d645e26f11547f1d76b1fc0ce2bbdfb05,Mixed,Xe chạy dịch vụ thì cần trạm sạc công cộng. Xe mua về đi gia đình trạm sạc công cộng trả cần. Xe điện ngày đi làm tối về sạc. Còn ra trạm sạc chờ sạc rất bất tiện,chạy dịch_vụ cần trạm_sạc công_cộng mua gia_đình trạm_sạc công_cộng trả cần xe_điện ngày làm tối sạc trạm_sạc chờ sạc rất bất_tiện,,,,,,
ANN_00308,27d7c7adff74e173bfd1c6e9a22d625c62589de292fc95fdcf68418bfe1c99c3,Mixed,Không thể so sánh với BYD được. Chưa nói đến hao pin. BYD 420 km khi thực tế có thể chạy hơn 420 km. VF6 tôi đa chỉ đạt 80%. BYD có heat pump. VF6 không có. BYD có chức năng autohold. Vf6 không có. Thường thấy Video xe tự chạy là vì không có chức năng này. Nếu có thì dù có người hay không có người trong xe có thắc belt hay không thắc belt xe vẫn không chạy. Tuổi thọ pin của BYD nó sẽ đài hơn Vf6. Chất lượng trong xe các vật liệu sử dụng BYD tốt hơn cao hơn,không_thể so_sánh byd chưa nói tiêu_hao_pin byd 420 km thực_t có_thể chạy 420 km VinFast_VF6 tôi đa đạt 80 byd heat pump VinFast_VF6 không byd chức_năng autohold_VinFast_VF6 không thường video tự chạy không chức_năng n_u dù không thắc_belt không thắc_belt không chạy tuổi_thọ pin byd nó đài VinFast_VF6 chất_lượng vật_liệu s_dụng byd tốt cao,,,,,,
ANN_00309,3bb824301eb3d1eebda5d004ca3815994c125b24f8c51ab80c797ab3ffcdde61,Mixed,App sạc của V nhà m thì làm sao hiện được hãng khác 😂😂😂,ứng_dụng sạc nhà làm_sao hiện hãng khác,,,,,,
ANN_00310,217f449f4b573895745c17b3879bd835b77285f555d128ca500394b020a531f3,Mixed,"Em góp ý 1 tí về cách kết cấu video 2 anh cần đưa các hạng mục so sánh. Ví dụ
1. Thương hiệu.
2. Hệ thống hạ tầng
3. Ngoại thất
4. Nội thất
5. Động cơ
6. Pin : thông số pin vì các loại pin trang bị trên BYD khác Vf6 khác nhau. Phân tích kỹ vì thực chất người dùng quan tâm Pin + động cơ
7. Các trang bị + tính năng
8. Vận hành
9. Tổng kết về giá và các chương trình",em góp tí cách cấu_video anh cần đưa hạng_mục so_sánh ví_dụ thương_hiệu hệ_thống hạ_tầng ngoại_thất nội_thất động_cơ pin thông_số pin pin trang_bị byd khác VinFast_VF6 khác phân_tích kỹ thực_chất dùng quan_tâm pin động_cơ trang_bị tính_năng vận_hành tổng_k giá và chương_trình,,,,,,
ANN_00311,05f0eb38a2e396a055db90d7140849f5fd3cabe7164156143346bc74c2418dcc,Mixed,Đi đường trường đc bao nhiêu km.mà k có chỗ sạc thì sao ạ,đường trường bao_nhiêu km không chỗ sạc,,,,,,
ANN_00312,66ae2ef96942f8ec70a4f1731e0f15e831eba495dabbf6ad495f950ca6947983,Mixed,"Mấy ông đi Vin tôi bảo đảm 100% chưa bao giờ qua TQ hoặc Châu Âu. Hoặc ít nhất là trải nghiệm các dòng xe thuần điện khác. Tôi chay Tesla và vừa rồi chạy thử BYD, tôi dám chắc Vin ko có cửa với BYD!! Các ông có não nhìn xem Châu Âu - Mỹ tụi BYD doanh số bán hàng khủng cỡ nào chưa? Nó hơn cả Tesla doanh số bán. Chưa nói dịch vụ và trải nghiệm khách hàng cực kì tốt nhé. Vin hơn BYD nhờ có trạm sạc ở VN thôi chứ có cái mẹ gì hay ho đâu. Giờ là thời của xăng lai điện rồi nên mấy trạm sạc đó chẳng nói lên được gì đâu. Cứ đợi mà xem. 2-3 năm nữa PHEV nó lấn át xe điện bây giờ đó.",mấy ông vin tôi bảo_đảm 100 chưa bao_giờ tq châu_âu ít_nhất trải_nghiệm dòng thuần_điện khác tôi chay tesla và vừa_rồi chạy th byd tôi dám chắc vin không c_a byd ông não nhìn xem châu_âu_mỹ tụi byd doanh_số bán hàng khủng_cỡ chưa nó tesla_doanh_số bán chưa nói dịch_vụ và trải_nghiệm khách_hàng cực_kì tốt vin byd nhờ trạm_sạc vn thôi chứ mẹ ho đâu_giờ thời xăng lai_điện mấy trạm_sạc chẳng nói đâu cứ đợi xem năm phev nó lấn_át xe_điện bây_giờ,,,,,,
ANN_00313,a13977e78da7c1c4f59549779e7b28d6eb4cf7c0a11cb449209f60bb885b9af1,Mixed,Có tính được tiền sạc điện không?,tính tiền sạc điện không,,,,,,
ANN_00314,cc06ea4b9fb297920e3fd32264c4162469940f2087d6a7380a9da8eed7b082ad,Mixed,"Giá bên TQ của chiếc này khoảng 430tr cho bản đắt nhất, nhập về VN giá 669tr, coi như tương đương với chiếc Limo Green khi trừ hết ưu đãi là khoảng 650tr, nhưng hãy nhìn vào chiếc Limo xem nó có gì so với chiếc xe có giá thực là 430tr. Nếu VN tràn ngập các trạm sạc công cộng thì Vin đi về đâu chắc ai cũng biết. Nói nhanh thì Vin chỉ bán được xe cho dân chạy dịch vụ kèm Platform, ra đường 1000 chiếc biển vàng may ra gặp 1 chiếc biển trắng.",giá bên tq chi_c khoảng 430 tr bản đắt nhập vn giá 669 tr coi tương_đương chi limo green trừ ưu_đãi khoảng 650 tr nhưng hãy nhìn chi limo xem nó so chi giá thực 430 tr n_u vn tràn_ngập trạm_sạc công_cộng vin đâu chắc bi_t nói nhanh vin bán dân chạy dịch_vụ kèm platform đường 1000 chi biển vàng may_ra gặp chi biển trắng,,,,,,
ANN_00315,85c9370adc5f095ceaccafd2aa697ce00089828dce56dc6de9b68731df6295d5,Mixed,"con này cách đây 2 tháng mình thuê 1 ngày trải nghiệm, xe to nhưng xi nhan không auto bật cam rất bất tiện khi đi đường ngõ ngách chật hẹp
cam không quá mờ nhưng lag
hộc để đồ ở bệ tỳ tay cũng ổn nhưng bên ghế phụ thì bé
sạc không dây thì không nhận
ghế mát xa được lúc thì trục trặc còn mỗi ghế lái xài được
kéo kính thì bị loạn lúc lên lúc xuống rất hài
thuê xe để đi 7 người thì 2 ông ngồi hàng 3 kêu zời kêu đất trong khi xe rõ dài :D
chuyển từ R sang D (và ngược lại) mà hơi dốc tí thì xe nó trôi hơi ghê
hôm đó mình đi trời chưa nóng lắm đi cả đi cả về quanh quanh 200km hết 50% pin
bù lại ADAS của vinfast thì ngon cách âm cũng ổn :D
đèn matrix nhưng trời tối mà mưa thì cực kì khó nhìn và đau mắt
con xe mình thuê là bản pin cũ thấy bảo chưa update FW mới nhất :D
=> nên chốt lại quyết định chưa mua vẫn đi xe xăng chờ vinfast hoàn thiện hơn hoặc chờ BYD",cách đây tháng thuê ngày trải_nghiệm to nhưng xi_nhan không auto bật cam rất bất_tiện đường ngõ_ngách chật_hẹp cam không mờ nhưng phản_hồi_chậm_hộc đồ bệ tỳ_tay ổn nhưng bên gh phụ bé sạc không dây không nhận gh mát xa trục_trặc mỗi gh lái xài kéo kính loạn rất hài thuê ông ngồi hàng kêu zời kêu đất rõ dài chuyển sang và ngược_lại hơi dốc tí nó trôi hơi ghê_hôm trời chưa nóng quanh quanh 200 km 50 pin bù hệ_thống_hỗ_trợ_lái VinFast ngon cách_âm ổn đèn_matrix nhưng trời tối mưa cực_kì khó nhìn và đau_mắt thuê bản pin cũ bảo chưa update fw mới chốt quy_t định chưa mua xăng chờ VinFast hoàn_thiện chờ byd,,,,,,
ANN_00316,edd550c456a76c0828e1e7759082862738f4de0b239ef9dcb7712aa7c0bfd70f,Mixed,Lam sao ma di xe vin pat cân gia re hon xe đô xang  dâu  nêu cu tang gia thuê pin cho on đinh  nêu cu tâng lên cao thi se không kha thi ban xe,lam ma di_xe vin pat cân_gia re_hon đô_xang dâu nêu cu tang_gia thuê pin on đinh nêu cu tâng cao thi_se không kha_thi ban,,,,,,
ANN_00317,bb444533e5cd16e01aadcdc655197ed7ac3eea70f005b091a1cafebf9537a781,Mixed,"sạc được là đúng rồi 2 thằng cũng là trung quốc sản xuất mà tượng nhiên sạc chung được là đúng rồi, cái cái BYD là chính hãng trung quốc nhập khẩu chính hãng về, còn vinfast là hàng lụm từ đống rác trung quốc về đội lốt hàng việt cho nên anh em chung nhà thằng thì chính hãng, thằng thì lụm rác về đội lốt cũng chung lò ra thôi",sạc đúng thằng trung_quốc sản_xuất tượng_nhiên sạc chung đúng byd chính hãng trung_quốc nhập_khẩu chính hãng VinFast hàng lụm đống rác trung_quốc đội lốt hàng việt cho_nên anh_em chung nhà thằng chính hãng thằng lụm rác đội lốt chung lò thôi,,,,,,
ANN_00318,a83a0ee710bb7f7fc9bdfb3686e3e3cccd696d250c767a92f99a79cd2ca5f5a2,Mixed,Tầu bán xe không trạm sạc thì bán cho vượn,tầu bán không trạm_sạc bán vượn,,,,,,
ANN_00319,e1919402f2010746702cdc8564ca9dcd15eccc98b4bf9f7bef6279d5d4e2c6cc,Mixed,"Công tâm mà nói kết cấu khung xương pin của BYD quá yếu nếu so với pin Vines trên vf6,7 hoặc Catl trên vf7,8,9. Pin Vinfast phần khung làm bằng các thanh nhôm nguyên khối rất dày, và có thêm nhiều thanh ngang và dọc giữa các pack pin. Pin BYD này phần khung và nắp trên quá mỏng không hề có thanh nhôm lớn nào để liên kết phần khung bảo vệ  cho pack pin cả, khi xảy ra va chạm thì chưa chắc đã an toàn",công_tâm nói cấu_khung xương_pin byd y_u n_u so pin vines VinFast_VF6 catl VinFast_VF7 pin VinFast phần khung làm bằng thanh nhôm nguyên_khối rất dày và thanh_ngang và dọc pack pin pin byd phần khung và nắp mỏng không hề thanh_nhôm lớn liên_k phần khung bảo_vệ pack pin xảy va_chạm chưa chắc an_toàn,,,,,,
ANN_00320,1179538ec9e05b0b9aa789da702ca0c62edb89968c6a90c7e63113dcd4c7f1dc,Mixed,"Phải công nhận thiết kế ngoại thất của BYD nhìn chung đều đẹp, trung tính và vừa mắt, như M6, Atto3 nhìn giống Honda. Cá nhân tôi thấy Vinfast chỉ có Vf9, Vf6 là đẹp, Vf5, Vf7, Vf8 xấu. Mặc dù hệ sinh thái trạm sạc là một điểm cộng lớn nhưng xe không có màn hình tốc độ sau vô lăng là 1 điểm không chấp nhận được, điều hoà không có núm chỉnh cơ cũng bất tiện, loay hoay trên màn hình trung tâm dễ mất tập trung khi lái xe.",phải công_nhận thi ngoại_thất byd nhìn_chung đều đẹp trung_tính và vừa mắt m6_BYD_Atto3 nhìn giống honda cá_nhân tôi VinFast VinFast_VF9_VinFast_VF6 đẹp VinFast_VF5 VinFast_VF7_VinFast_VF8 xấu mặc_dù hệ_sinh_thái trạm_sạc điểm cộng lớn nhưng không màn_hình tốc_độ vô_lăng điểm không chấp_nhận điều hòa không núm chỉnh_cơ bất_tiện loay_hoay màn_hình trung_tâm dễ mất tập_trung lái_xe,,,,,,
ANN_00321,4850b4181292ff9da3fc42fc2e0ac52cb0737e09f9a42135155bb2d93d178f34,Mixed,Dù xe xăng hay điện tốt nhất màn hình thông tin nên có trước volang hay hơn.. không gây mất tập trung khi phải liếc sang màn hình chính để xem tốc độ,dù xăng điện tốt màn_hình thông_tin volang không gây mất tập_trung phải li_c sang màn_hình chính xem tốc_độ,,,,,,
ANN_00322,c4d8220eec729f7ca2f81cb8efda6e3e8afd60403e959075971da3bb8c074082,Mixed,"Con xe 6 ra mat 2023 toi 2025 van chua co bản cập nhật mà cứ hứa có adas náng cao, thôi... Bớt hứa cho nó sang. Mấy tính năng hãng này k trực tiếp làm mà đi thuê nên nguy hiểm thấy mẹ",mat 2023 toi 2025 van_chua co_bản cập_nhật cứ hứa hệ_thống_hỗ_trợ_lái náng cao thôi bớt hứa nó sang mấy tính_năng hãng không trực_ti làm thuê nguy_hiểm mẹ,,,,,,
ANN_00323,1cc96ba55a3fee48331d162e26eaaefb3978dd96d65b53cb3ace8f0f96364666,Mixed,"Có một vấn đề dễ gây cảm giác bất an cho cả người lái và người đi đường đó là mở cửa xe gây nguy hiểm cho người đi đường mà các hãng chưa đưa ra được nhiều phương án khắc phục hiệu quả. Em có một ý tưởng trang bị đèn cảnh báo mở cửa cho xe , đèn này có thể gắn lên tay nắm mở cửa xe, chỉ cần khi người trong xe kéo lẫy mở cửa thì đèn sẽ nhấp nháy để cảnh báo người đi đường, qua đó giúp giảm thiểu những trường hợp đáng tiếc, hi vọng ý tưởng này có thể được chia sẻ đến Vin để nghiên cứu và ứng dụng trong tương lai.",vấn_đề dễ gây cảm_giác bất_an lái và đường mở gây nguy_hiểm đường hãng chưa đưa phương_án khắc_phục hiệu_quả em tưởng trang_bị đèn cảnh_báo mở c_a đèn có_thể gắn tay nắm mở cần xe_kéo lẫy mở c_a đèn nhấp_nháy cảnh_báo đường giúp giảm_thiểu trường_hợp đáng hối_ti_c hi_vọng tưởng có_thể chia_sẻ n_vin nghiên_cứu và ứng_dụng tương_lai,,,,,,
ANN_00324,d083760331eff5fbe269e746c29ec6e14c119fc2bb3f12aabee1a5400c970164,Mixed,lấy acc xe Vin mở cổng sạc rồi cắm cho BYD có được không nhỉ?,lấy kiểm_soát_hành_trình vin mở cổng_sạc cắm byd không nhỉ,,,,,,
ANN_00325,ad57523554bc9388e9a2b384c3ab6744ff71d38d26b1318c75a3d88eaa11352b,Mixed,Cài app Trạm EV vào mà sạc của liên minh trạm sạc,cài ứng_dụng trạm ev sạc liên_minh trạm_sạc,,,,,,
ANN_00326,c95486669029497e75412d997ccd3d4e9b904fc50d86ae91428926a128fbeb63,Mixed,"Mình cũng đang không biết lựa M6 hay VF7 plus 1 cầu, 2 xe chênh nhau ~60tr. Nhu cầu sạc thì mình cũng không cần sạc trạm vì đi loanh quanh mỗi tuần ~300km với phần mình thích chiều về cắm sạc sáng ra đầy pin hơn là chờ đợi ở trạm sạc, BYD M6 thì option ok hơn (không có ADAS so với VF7) ghế sau M6 ngồi thoải mái hơn, tuy vậy gần đây rộ thông tin BYD rút bớt showroom cũng làm mình lo lắng. Cũng không biết khung gầm, cách âm, độ đầm chắc xe này so với VF7 ra sao! haizz.",không bi_t lựa m6 VinFast_VF7 plus cầu chênh 60 tr nhu_cầu sạc không cần sạc trạm loanh_quanh mỗi tuần 300 km phần thích chiều cắm sạc sáng đầy pin chờ_đợi trạm_sạc byd m6 option đồng_ không hệ_thống_hỗ_trợ_lái so VinFast_VF7_gh m6 ngồi thoải_mái tuy_vậy gần đây rộ thông_tin byd rút bớt showroom làm lo_lắng không bi_t khung gầm cách âm_độ đầm chắc so VinFast_VF7 haizz,,,,,,
ANN_00327,66acdad7d03f65ca86c5df58d63427ecd4c252e072daf37a9c95790c6684100e,Mixed,"Vf6 có adas lv2 mà ko thấy nhắc đến, trong khi atto3 có acc thôi thì lại nhắc đến",VinFast_VF6 hệ_thống_hỗ_trợ_lái lv2 không nhắc BYD_Atto3 kiểm_soát_hành_trình thôi nhắc,,,,,,
ANN_00328,7f16e7d56c56801c2e1f0a9748d645038460f9de9f88349a8bc1caa3f0aeae7b,Mixed,"Tôi thì thấy xe điện thường chênh so với xe xăng 100tr. 100tr đấy làm đc nhiều thứ đó. Nói thật ra VF chỉ là 1 hãng mới, cưucj kì non trẻ, việc so với bất kì hãng lớn nào khác đều khập khiễng. Chuyện hãng mới option, giá nó rẻ hơn là chuyện thường tình. Đây lại đắt hơn cả những thương hiệu lớn, mang tiếng xe điện tiết kiệm vận hành, nhưng số tiền bỏ ra ban đầu lại cao hơn. So với 1 hãng TQ như MG ZS std, rõ ràng con VF6S đắt hơn 100tr, cũng chả có adas gì, cùng pk B, thương hiệu thì coi như ngang nhau đi. Vậy thực sự xe điện có rẻ. Có lẽ nếu ai nhu cầu đi nhiều, thì nó sẽ rẻ",tôi xe_điện thường chênh so xăng 100 tr 100 tr đấy làm nói thật_ra vf hãng mới cưucj_kì non_trẻ việc so bất_kì hãng lớn khác đều khập_khiễng chuyện hãng mới option giá nó rẻ chuyện thường_tình đây đắt thương_hiệu lớn mang ti_ng xe_điện_ti t_kiệm vận_hành nhưng số tiền bỏ ban_đầu cao so hãng tq MG_EV_std rõ_ràng vf6s đắt 100 tr chả hệ_thống_hỗ_trợ_lái pk thương_hiệu coi ngang thực_sự xe_điện rẻ có_lẽ n_u nhu_cầu nó rẻ,,,,,,
ANN_00329,404bf9901667af9c31b18f6af2c0cfaa4861bc06f86e46a9b76af37d5af58083,Mixed,Có màn hình đường lưỡi bò chưa vậy ông anh,màn_hình đường lưỡi bò chưa ông anh,,,,,,
ANN_00330,d4242e715e40eb6b7878eddf8598fe855c1870101410b7807137db5d907c61ff,Mixed,Xe này không thấy ad nhắc đến phải cập nhật phần mềm nhỉ ....,không ad nhắc phải cập_nhật phần_mềm nhỉ,,,,,,
